id,project,title,description,categories,logo,file_name,origin_format,origin_url,swaggerYamlUrl,swaggerYamlUrl,import_id,swaggerUrl
345150,amazonaws.com:cur,AWS Cost and Usage Report Service,"The AWS Cost and Usage Report API enables you to programmatically create, query, and delete AWS Cost and Usage report definitions. AWS Cost and Usage reports track the monthly AWS costs and usage associated with your AWS account. The report contains line items for each unique combination of AWS product, usage type, and operation that your AWS account uses. You can configure the AWS Cost and Usage report to show only the data that you want, using the AWS Cost and Usage API. Service Endpoint The AWS Cost and Usage Report API provides the following endpoint:   cur.us-east-1.amazonaws.com  ",cloud,https://api.apis.guru/v2/cache/logo/https_twitter.com_awscloud_profile_image.png,https_twitter.com_awscloud_profile_image.png,,https://raw.githubusercontent.com/aws/aws-sdk-js/master/apis/cur-2017-01-06.normal.json,https://api.apis.guru/v2/specs/amazonaws.com/cur/2017-01-06/openapi.yaml,https://api.apis.guru/v2/specs/amazonaws.com/cur/2017-01-06/openapi.yaml,345296,/amazonaws.com/cur/2017-01-06/openapi.json
345151,amazonaws.com:codeguruprofiler,Amazon CodeGuru Profiler," This section provides documentation for the Amazon CodeGuru Profiler API operations.   Amazon CodeGuru Profiler collects runtime performance data from your live applications, and provides recommendations that can help you fine-tune your application performance. Using machine learning algorithms, CodeGuru Profiler can help you find your most expensive lines of code and suggest ways you can improve efficiency and remove CPU bottlenecks.   Amazon CodeGuru Profiler provides different visualizations of profiling data to help you identify what code is running on the CPU, see how much time is consumed, and suggest ways to reduce CPU utilization.  <note> Amazon CodeGuru Profiler currently supports applications written in all Java virtual machine (JVM) languages and Python. While CodeGuru Profiler supports both visualizations and recommendations for applications written in Java, it can also generate visualizations and a subset of recommendations for applications written in other JVM languages and Python. </note>  For more information, see <a href=""https://docs.aws.amazon.com/codeguru/latest/profiler-ug/what-is-codeguru-profiler.html"">What is Amazon CodeGuru Profiler in the <i>Amazon CodeGuru Profiler User Guide</i>. ",cloud,https://api.apis.guru/v2/cache/logo/https_twitter.com_awscloud_profile_image.png,https_twitter.com_awscloud_profile_image.png,,https://raw.githubusercontent.com/aws/aws-sdk-js/master/apis/codeguruprofiler-2019-07-18.normal.json,https://api.apis.guru/v2/specs/amazonaws.com/codeguruprofiler/2019-07-18/openapi.yaml,https://api.apis.guru/v2/specs/amazonaws.com/codeguruprofiler/2019-07-18/openapi.yaml,345297,/amazonaws.com/codeguruprofiler/2019-07-18/openapi.json
345152,adafruit.com,Adafruit IO REST API,The Internet of Things for EveryoneThe Adafruit IO HTTP API provides access to your Adafruit IO data from any programming language or hardware environment that can speak HTTP.,iot,https://api.apis.guru/v2/cache/logo/https_twitter.com_adafruit_profile_image.jpeg,https_twitter.com_adafruit_profile_image.jpeg,swagger,https://raw.githubusercontent.com/adafruit/io-api/gh-pages/v2.json,https://api.apis.guru/v2/specs/adafruit.com/2.0.0/swagger.yaml,https://api.apis.guru/v2/specs/adafruit.com/2.0.0/swagger.yaml,345298,/adafruit.com/2.0.0/swagger.json
345153,amazonaws.com:amplifybackend,AmplifyBackend,AWS Amplify Admin API,cloud,https://api.apis.guru/v2/cache/logo/https_twitter.com_awscloud_profile_image.png,https_twitter.com_awscloud_profile_image.png,,https://raw.githubusercontent.com/aws/aws-sdk-js/master/apis/amplifybackend-2020-08-11.normal.json,https://api.apis.guru/v2/specs/amazonaws.com/amplifybackend/2020-08-11/openapi.yaml,https://api.apis.guru/v2/specs/amazonaws.com/amplifybackend/2020-08-11/openapi.yaml,345299,/amazonaws.com/amplifybackend/2020-08-11/openapi.json
345154,amazonaws.com:datapipeline,AWS Data Pipeline,"AWS Data Pipeline configures and manages a data-driven workflow called a pipeline. AWS Data Pipeline handles the details of scheduling and ensuring that data dependencies are met so that your application can focus on processing the data. AWS Data Pipeline provides a JAR implementation of a task runner called AWS Data Pipeline Task Runner. AWS Data Pipeline Task Runner provides logic for common data management scenarios, such as performing database queries and running data analysis using Amazon Elastic MapReduce (Amazon EMR). You can use AWS Data Pipeline Task Runner as your task runner, or you can write your own task runner to provide custom data management. AWS Data Pipeline implements two main sets of functionality. Use the first set to create a pipeline and define data sources, schedules, dependencies, and the transforms to be performed on the data. Use the second set in your task runner application to receive the next task ready for processing. The logic for performing the task, such as querying the data, running data analysis, or converting the data from one format to another, is contained within the task runner. The task runner performs the task assigned to it by the web service, reporting progress to the web service as it does so. When the task is done, the task runner reports the final success or failure of the task to the web service.",cloud,https://api.apis.guru/v2/cache/logo/https_twitter.com_awscloud_profile_image.png,https_twitter.com_awscloud_profile_image.png,,https://raw.githubusercontent.com/aws/aws-sdk-js/master/apis/datapipeline-2012-10-29.normal.json,https://api.apis.guru/v2/specs/amazonaws.com/datapipeline/2012-10-29/openapi.yaml,https://api.apis.guru/v2/specs/amazonaws.com/datapipeline/2012-10-29/openapi.yaml,345300,/amazonaws.com/datapipeline/2012-10-29/openapi.json
345155,agco-ats.com,AGCO API,,ecommerce,https://api.apis.guru/v2/cache/logo/https_twitter.com_AGCOcorp_profile_image.jpeg,https_twitter.com_AGCOcorp_profile_image.jpeg,openapi,https://secure.agco-ats.com:443/swagger/docs/v1,https://api.apis.guru/v2/specs/agco-ats.com/v1/openapi.yaml,https://api.apis.guru/v2/specs/agco-ats.com/v1/openapi.yaml,345301,/agco-ats.com/v1/openapi.json
345156,amazonaws.com:databrew,AWS Glue DataBrew,"Glue DataBrew is a visual, cloud-scale data-preparation service. DataBrew simplifies data preparation tasks, targeting data issues that are hard to spot and time-consuming to fix. DataBrew empowers users of all technical levels to visualize the data and perform one-click data transformations, with no coding required.",cloud,https://api.apis.guru/v2/cache/logo/https_twitter.com_awscloud_profile_image.png,https_twitter.com_awscloud_profile_image.png,,https://raw.githubusercontent.com/aws/aws-sdk-js/master/apis/databrew-2017-07-25.normal.json,https://api.apis.guru/v2/specs/amazonaws.com/databrew/2017-07-25/openapi.yaml,https://api.apis.guru/v2/specs/amazonaws.com/databrew/2017-07-25/openapi.yaml,345302,/amazonaws.com/databrew/2017-07-25/openapi.json
345157,amazonaws.com:braket,Braket,The Amazon Braket API Reference provides information about the operations and structures supported in Amazon Braket.,cloud,https://api.apis.guru/v2/cache/logo/https_twitter.com_awscloud_profile_image.png,https_twitter.com_awscloud_profile_image.png,,https://raw.githubusercontent.com/aws/aws-sdk-js/master/apis/braket-2019-09-01.normal.json,https://api.apis.guru/v2/specs/amazonaws.com/braket/2019-09-01/openapi.yaml,https://api.apis.guru/v2/specs/amazonaws.com/braket/2019-09-01/openapi.yaml,345303,/amazonaws.com/braket/2019-09-01/openapi.json
345158,1password.com:events,Events API,1Password Events API Specification.,security,https://api.apis.guru/v2/cache/logo/https_upload.wikimedia.org_wikipedia_commons_thumb_e_e3_1password-logo.svg_1280px-1password-logo.svg.png,https_upload.wikimedia.org_wikipedia_commons_thumb_e_e3_1password-logo.svg_1280px-1password-logo.svg.png,openapi,https://i.1password.com/media/1password-events-reporting/1password-events-api.yaml,https://api.apis.guru/v2/specs/1password.com/events/1.0.0/openapi.yaml,https://api.apis.guru/v2/specs/1password.com/events/1.0.0/openapi.yaml,345304,/1password.com/events/1.0.0/openapi.json
345159,amazonaws.com:accessanalyzer,Access Analyzer,"Identity and Access Management Access Analyzer helps identify potential resource-access risks by enabling you to identify any policies that grant access to an external principal. It does this by using logic-based reasoning to analyze resource-based policies in your Amazon Web Services environment. An external principal can be another Amazon Web Services account, a root user, an IAM user or role, a federated user, an Amazon Web Services service, or an anonymous user. You can also use IAM Access Analyzer to preview and validate public and cross-account access to your resources before deploying permissions changes. This guide describes the Identity and Access Management Access Analyzer operations that you can call programmatically. For general information about IAM Access Analyzer, see <a href=""https://docs.aws.amazon.com/IAM/latest/UserGuide/what-is-access-analyzer.html"">Identity and Access Management Access Analyzer in the <b>IAM User Guide</b>. To start using IAM Access Analyzer, you first need to create an analyzer.",cloud,https://api.apis.guru/v2/cache/logo/https_twitter.com_awscloud_profile_image.png,https_twitter.com_awscloud_profile_image.png,,https://raw.githubusercontent.com/aws/aws-sdk-js/master/apis/accessanalyzer-2019-11-01.normal.json,https://api.apis.guru/v2/specs/amazonaws.com/accessanalyzer/2019-11-01/openapi.yaml,https://api.apis.guru/v2/specs/amazonaws.com/accessanalyzer/2019-11-01/openapi.yaml,345305,/amazonaws.com/accessanalyzer/2019-11-01/openapi.json
345160,amazonaws.com:detective,Amazon Detective,"Detective uses machine learning and purpose-built visualizations to help you analyze and investigate security issues across your Amazon Web Services (AWS) workloads. Detective automatically extracts time-based events such as login attempts, API calls, and network traffic from AWS CloudTrail and Amazon Virtual Private Cloud (Amazon VPC) flow logs. It also extracts findings detected by Amazon GuardDuty. The Detective API primarily supports the creation and management of behavior graphs. A behavior graph contains the extracted data from a set of member accounts, and is created and managed by an administrator account. Every behavior graph is specific to a Region. You can only use the API to manage graphs that belong to the Region that is associated with the currently selected endpoint. A Detective administrator account can use the Detective API to do the following:   Enable and disable Detective. Enabling Detective creates a new behavior graph.   View the list of member accounts in a behavior graph.   Add member accounts to a behavior graph.   Remove member accounts from a behavior graph.   A member account can use the Detective API to do the following:   View the list of behavior graphs that they are invited to.   Accept an invitation to contribute to a behavior graph.   Decline an invitation to contribute to a behavior graph.   Remove their account from a behavior graph.   All API actions are logged as CloudTrail events. See <a href=""https://docs.aws.amazon.com/detective/latest/adminguide/logging-using-cloudtrail.html"">Logging Detective API Calls with CloudTrail. <note> We replaced the term ""master account"" with the term ""administrator account."" An administrator account is used to centrally manage multiple accounts. In the case of Detective, the administrator account manages the accounts in their behavior graph. </note>",cloud,https://api.apis.guru/v2/cache/logo/https_twitter.com_awscloud_profile_image.png,https_twitter.com_awscloud_profile_image.png,,https://raw.githubusercontent.com/aws/aws-sdk-js/master/apis/detective-2018-10-26.normal.json,https://api.apis.guru/v2/specs/amazonaws.com/detective/2018-10-26/openapi.yaml,https://api.apis.guru/v2/specs/amazonaws.com/detective/2018-10-26/openapi.yaml,345306,/amazonaws.com/detective/2018-10-26/openapi.json
345161,amazonaws.com:batch,AWS Batch," Using Batch, you can run batch computing workloads on the Cloud. Batch computing is a common means for developers, scientists, and engineers to access large amounts of compute resources. Batch uses the advantages of this computing workload to remove the undifferentiated heavy lifting of configuring and managing required infrastructure. At the same time, it also adopts a familiar batch computing software approach. Given these advantages, Batch can help you to efficiently provision resources in response to jobs submitted, thus effectively helping you to eliminate capacity constraints, reduce compute costs, and deliver your results more quickly. As a fully managed service, Batch can run batch computing workloads of any scale. Batch automatically provisions compute resources and optimizes workload distribution based on the quantity and scale of your specific workloads. With Batch, there's no need to install or manage batch computing software. This means that you can focus your time and energy on analyzing results and solving your specific problems. ",cloud,https://api.apis.guru/v2/cache/logo/https_twitter.com_awscloud_profile_image.png,https_twitter.com_awscloud_profile_image.png,,https://raw.githubusercontent.com/aws/aws-sdk-js/master/apis/batch-2016-08-10.normal.json,https://api.apis.guru/v2/specs/amazonaws.com/batch/2016-08-10/openapi.yaml,https://api.apis.guru/v2/specs/amazonaws.com/batch/2016-08-10/openapi.yaml,345307,/amazonaws.com/batch/2016-08-10/openapi.json
345162,afterbanks.com,Afterbanks API,La estandarización de la conexión con cualquier banco en tiempo real.,financial,https://api.apis.guru/v2/cache/logo/https_twitter.com_AfterbanksAPI_profile_image.jpeg,https_twitter.com_AfterbanksAPI_profile_image.jpeg,swagger,https://www.afterbanks.com/api/documentation/es/swagger.yaml,https://api.apis.guru/v2/specs/afterbanks.com/3.0.0/swagger.yaml,https://api.apis.guru/v2/specs/afterbanks.com/3.0.0/swagger.yaml,345308,/afterbanks.com/3.0.0/swagger.json
345163,amazonaws.com:backup,AWS Backup," Backup is a unified backup service designed to protect Amazon Web Services services and their associated data. Backup simplifies the creation, migration, restoration, and deletion of backups, while also providing reporting and auditing.",cloud,https://api.apis.guru/v2/cache/logo/https_twitter.com_awscloud_profile_image.png,https_twitter.com_awscloud_profile_image.png,,https://raw.githubusercontent.com/aws/aws-sdk-js/master/apis/backup-2018-11-15.normal.json,https://api.apis.guru/v2/specs/amazonaws.com/backup/2018-11-15/openapi.yaml,https://api.apis.guru/v2/specs/amazonaws.com/backup/2018-11-15/openapi.yaml,345309,/amazonaws.com/backup/2018-11-15/openapi.json
345164,amazonaws.com:cloudsearchdomain,Amazon CloudSearch Domain,"You use the AmazonCloudSearch2013 API to upload documents to a search domain and search those documents.  The endpoints for submitting <code>UploadDocuments</code>, <code>Search</code>, and <code>Suggest</code> requests are domain-specific. To get the endpoints for your domain, use the Amazon CloudSearch configuration service <code>DescribeDomains</code> action. The domain endpoints are also displayed on the domain dashboard in the Amazon CloudSearch console. You submit suggest requests to the search endpoint.  For more information, see the <a href=""http://docs.aws.amazon.com/cloudsearch/latest/developerguide"">Amazon CloudSearch Developer Guide.",cloud,https://api.apis.guru/v2/cache/logo/https_twitter.com_awscloud_profile_image.png,https_twitter.com_awscloud_profile_image.png,,https://raw.githubusercontent.com/aws/aws-sdk-js/master/apis/cloudsearchdomain-2013-01-01.normal.json,https://api.apis.guru/v2/specs/amazonaws.com/cloudsearchdomain/2013-01-01/openapi.yaml,https://api.apis.guru/v2/specs/amazonaws.com/cloudsearchdomain/2013-01-01/openapi.yaml,345310,/amazonaws.com/cloudsearchdomain/2013-01-01/openapi.json
345165,amazonaws.com:cloudtrail,AWS CloudTrail," This is the CloudTrail API Reference. It provides descriptions of actions, data types, common parameters, and common errors for CloudTrail. CloudTrail is a web service that records Amazon Web Services API calls for your Amazon Web Services account and delivers log files to an Amazon S3 bucket. The recorded information includes the identity of the user, the start time of the Amazon Web Services API call, the source IP address, the request parameters, and the response elements returned by the service. <note> As an alternative to the API, you can use one of the Amazon Web Services SDKs, which consist of libraries and sample code for various programming languages and platforms (Java, Ruby, .NET, iOS, Android, etc.). The SDKs provide programmatic access to CloudTrail. For example, the SDKs handle cryptographically signing requests, managing errors, and retrying requests automatically. For more information about the Amazon Web Services SDKs, including how to download and install them, see <a href=""http://aws.amazon.com/tools/"">Tools to Build on Amazon Web Services. </note> See the <a href=""https://docs.aws.amazon.com/awscloudtrail/latest/userguide/cloudtrail-user-guide.html"">CloudTrail User Guide for information about the data that is included with each Amazon Web Services API call listed in the log files.",cloud,https://api.apis.guru/v2/cache/logo/https_twitter.com_awscloud_profile_image.png,https_twitter.com_awscloud_profile_image.png,,https://raw.githubusercontent.com/aws/aws-sdk-js/master/apis/cloudtrail-2013-11-01.normal.json,https://api.apis.guru/v2/specs/amazonaws.com/cloudtrail/2013-11-01/openapi.yaml,https://api.apis.guru/v2/specs/amazonaws.com/cloudtrail/2013-11-01/openapi.yaml,345311,/amazonaws.com/cloudtrail/2013-11-01/openapi.json
345166,amazonaws.com:devops-guru,Amazon DevOps Guru," Amazon DevOps Guru is a fully managed service that helps you identify anomalous behavior in business critical operational applications. You specify the AWS resources that you want DevOps Guru to cover, then the Amazon CloudWatch metrics and AWS CloudTrail events related to those resources are analyzed. When anomalous behavior is detected, DevOps Guru creates an <i>insight</i> that includes recommendations, related events, and related metrics that can help you improve your operational applications. For more information, see <a href=""https://docs.aws.amazon.com/devops-guru/latest/userguide/welcome.html"">What is Amazon DevOps Guru.   You can specify 1 or 2 Amazon Simple Notification Service topics so you are notified every time a new insight is created. You can also enable DevOps Guru to generate an OpsItem in AWS Systems Manager for each insight to help you manage and track your work addressing insights.   To learn about the DevOps Guru workflow, see <a href=""https://docs.aws.amazon.com/devops-guru/latest/userguide/welcome.html#how-it-works"">How DevOps Guru works. To learn about DevOps Guru concepts, see <a href=""https://docs.aws.amazon.com/devops-guru/latest/userguide/concepts.html"">Concepts in DevOps Guru. ",cloud,https://api.apis.guru/v2/cache/logo/https_twitter.com_awscloud_profile_image.png,https_twitter.com_awscloud_profile_image.png,,https://raw.githubusercontent.com/aws/aws-sdk-js/master/apis/devops-guru-2020-12-01.normal.json,https://api.apis.guru/v2/specs/amazonaws.com/devops-guru/2020-12-01/openapi.yaml,https://api.apis.guru/v2/specs/amazonaws.com/devops-guru/2020-12-01/openapi.yaml,345312,/amazonaws.com/devops-guru/2020-12-01/openapi.json
345167,amazonaws.com:cloudhsm,Amazon CloudHSM," This is documentation for <b>AWS CloudHSM Classic</b>. For more information, see <a href=""http://aws.amazon.com/cloudhsm/faqs-classic/"">AWS CloudHSM Classic FAQs, the <a href=""https://docs.aws.amazon.com/cloudhsm/classic/userguide/"">AWS CloudHSM Classic User Guide, and the <a href=""https://docs.aws.amazon.com/cloudhsm/classic/APIReference/"">AWS CloudHSM Classic API Reference.  <b>For information about the current version of AWS CloudHSM</b>, see <a href=""http://aws.amazon.com/cloudhsm/"">AWS CloudHSM, the <a href=""https://docs.aws.amazon.com/cloudhsm/latest/userguide/"">AWS CloudHSM User Guide, and the <a href=""https://docs.aws.amazon.com/cloudhsm/latest/APIReference/"">AWS CloudHSM API Reference.",cloud,https://api.apis.guru/v2/cache/logo/https_twitter.com_awscloud_profile_image.png,https_twitter.com_awscloud_profile_image.png,,https://raw.githubusercontent.com/aws/aws-sdk-js/master/apis/cloudhsm-2014-05-30.normal.json,https://api.apis.guru/v2/specs/amazonaws.com/cloudhsm/2014-05-30/openapi.yaml,https://api.apis.guru/v2/specs/amazonaws.com/cloudhsm/2014-05-30/openapi.yaml,345313,/amazonaws.com/cloudhsm/2014-05-30/openapi.json
345168,amazonaws.com:connect-contact-lens,Amazon Connect Contact Lens,"Contact Lens for Amazon Connect enables you to analyze conversations between customer and agents, by using speech transcription, natural language processing, and intelligent search capabilities. It performs sentiment analysis, detects issues, and enables you to automatically categorize contacts. Contact Lens for Amazon Connect provides both real-time and post-call analytics of customer-agent conversations. For more information, see <a href=""https://docs.aws.amazon.com/connect/latest/adminguide/analyze-conversations.html"">Analyze conversations using Contact Lens in the <i>Amazon Connect Administrator Guide</i>. ",cloud,https://api.apis.guru/v2/cache/logo/https_twitter.com_awscloud_profile_image.png,https_twitter.com_awscloud_profile_image.png,,https://raw.githubusercontent.com/aws/aws-sdk-js/master/apis/connect-contact-lens-2020-08-21.normal.json,https://api.apis.guru/v2/specs/amazonaws.com/connect-contact-lens/2020-08-21/openapi.yaml,https://api.apis.guru/v2/specs/amazonaws.com/connect-contact-lens/2020-08-21/openapi.yaml,345314,/amazonaws.com/connect-contact-lens/2020-08-21/openapi.json
345169,amazonaws.com:ebs,Amazon Elastic Block Store,"You can use the Amazon Elastic Block Store (Amazon EBS) direct APIs to create Amazon EBS snapshots, write data directly to your snapshots, read data on your snapshots, and identify the differences or changes between two snapshots. If you’re an independent software vendor (ISV) who offers backup services for Amazon EBS, the EBS direct APIs make it more efficient and cost-effective to track incremental changes on your Amazon EBS volumes through snapshots. This can be done without having to create new volumes from snapshots, and then use Amazon Elastic Compute Cloud (Amazon EC2) instances to compare the differences. You can create incremental snapshots directly from data on-premises into volumes and the cloud to use for quick disaster recovery. With the ability to write and read snapshots, you can write your on-premises data to an snapshot during a disaster. Then after recovery, you can restore it back to Amazon Web Services or on-premises from the snapshot. You no longer need to build and maintain complex mechanisms to copy data to and from Amazon EBS. This API reference provides detailed information about the actions, data types, parameters, and errors of the EBS direct APIs. For more information about the elements that make up the EBS direct APIs, and examples of how to use them effectively, see <a href=""https://docs.aws.amazon.com/AWSEC2/latest/UserGuide/ebs-accessing-snapshot.html"">Accessing the Contents of an Amazon EBS Snapshot in the <i>Amazon Elastic Compute Cloud User Guide</i>. For more information about the supported Amazon Web Services Regions, endpoints, and service quotas for the EBS direct APIs, see <a href=""https://docs.aws.amazon.com/general/latest/gr/ebs-service.html"">Amazon Elastic Block Store Endpoints and Quotas in the <i>Amazon Web Services General Reference</i>.",cloud,https://api.apis.guru/v2/cache/logo/https_twitter.com_awscloud_profile_image.png,https_twitter.com_awscloud_profile_image.png,,https://raw.githubusercontent.com/aws/aws-sdk-js/master/apis/ebs-2019-11-02.normal.json,https://api.apis.guru/v2/specs/amazonaws.com/ebs/2019-11-02/openapi.yaml,https://api.apis.guru/v2/specs/amazonaws.com/ebs/2019-11-02/openapi.yaml,345315,/amazonaws.com/ebs/2019-11-02/openapi.json
345170,amazonaws.com:chime,Amazon Chime,"The Amazon Chime API (application programming interface) is designed for developers to perform key tasks, such as creating and managing Amazon Chime accounts, users, and Voice Connectors. This guide provides detailed information about the Amazon Chime API, including operations, types, inputs and outputs, and error codes. It also includes some server-side API actions to use with the Amazon Chime SDK. For more information about the Amazon Chime SDK, see <a href=""https://docs.aws.amazon.com/chime/latest/dg/meetings-sdk.html""> Using the Amazon Chime SDK  in the <i>Amazon Chime Developer Guide</i>. You can use an AWS SDK, the AWS Command Line Interface (AWS CLI), or the REST API to make API calls. We recommend using an AWS SDK or the AWS CLI. Each API operation includes links to information about using it with a language-specific AWS SDK or the AWS CLI. <dl> <dt>Using an AWS SDK</dt> <dd>  You don't need to write code to calculate a signature for request authentication. The SDK clients authenticate your requests by using access keys that you provide. For more information about AWS SDKs, see the <a href=""http://aws.amazon.com/developer/"">AWS Developer Center.  </dd> <dt>Using the AWS CLI</dt> <dd> Use your access keys with the AWS CLI to make API calls. For information about setting up the AWS CLI, see <a href=""https://docs.aws.amazon.com/cli/latest/userguide/installing.html"">Installing the AWS Command Line Interface in the <i>AWS Command Line Interface User Guide</i>. For a list of available Amazon Chime commands, see the <a href=""https://docs.aws.amazon.com/cli/latest/reference/chime/index.html"">Amazon Chime commands in the <i>AWS CLI Command Reference</i>.  </dd> <dt>Using REST APIs</dt> <dd> If you use REST to make API calls, you must authenticate your request by providing a signature. Amazon Chime supports signature version 4. For more information, see <a href=""https://docs.aws.amazon.com/general/latest/gr/signature-version-4.html"">Signature Version 4 Signing Process in the <i>Amazon Web Services General Reference</i>. When making REST API calls, use the service name <code>chime</code> and REST endpoint <code>https://service.chime.aws.amazon.com</code>. </dd> </dl> Administrative permissions are controlled using AWS Identity and Access Management (IAM). For more information, see <a href=""https://docs.aws.amazon.com/chime/latest/ag/security-iam.html"">Identity and Access Management for Amazon Chime in the <i>Amazon Chime Administration Guide</i>.",cloud,https://api.apis.guru/v2/cache/logo/https_twitter.com_awscloud_profile_image.png,https_twitter.com_awscloud_profile_image.png,,https://raw.githubusercontent.com/aws/aws-sdk-js/master/apis/chime-2018-05-01.normal.json,https://api.apis.guru/v2/specs/amazonaws.com/chime/2018-05-01/openapi.yaml,https://api.apis.guru/v2/specs/amazonaws.com/chime/2018-05-01/openapi.yaml,345316,/amazonaws.com/chime/2018-05-01/openapi.json
345171,amazonaws.com:acm,AWS Certificate Manager," You can use Amazon Web Services Certificate Manager (ACM) to manage SSL/TLS certificates for your Amazon Web Services-based websites and applications. For more information about using ACM, see the <a href=""https://docs.aws.amazon.com/acm/latest/userguide/"">Amazon Web Services Certificate Manager User Guide.",cloud,https://api.apis.guru/v2/cache/logo/https_twitter.com_awscloud_profile_image.png,https_twitter.com_awscloud_profile_image.png,,https://raw.githubusercontent.com/aws/aws-sdk-js/master/apis/acm-2015-12-08.normal.json,https://api.apis.guru/v2/specs/amazonaws.com/acm/2015-12-08/openapi.yaml,https://api.apis.guru/v2/specs/amazonaws.com/acm/2015-12-08/openapi.yaml,345317,/amazonaws.com/acm/2015-12-08/openapi.json
345172,amazonaws.com:athena,Amazon Athena,"Amazon Athena is an interactive query service that lets you use standard SQL to analyze data directly in Amazon S3. You can point Athena at your data in Amazon S3 and run ad-hoc queries and get results in seconds. Athena is serverless, so there is no infrastructure to set up or manage. You pay only for the queries you run. Athena scales automatically—executing queries in parallel—so results are fast, even with large datasets and complex queries. For more information, see <a href=""http://docs.aws.amazon.com/athena/latest/ug/what-is.html"">What is Amazon Athena in the <i>Amazon Athena User Guide</i>. If you connect to Athena using the JDBC driver, use version 1.1.0 of the driver or later with the Amazon Athena API. Earlier version drivers do not support the API. For more information and to download the driver, see <a href=""https://docs.aws.amazon.com/athena/latest/ug/connect-with-jdbc.html"">Accessing Amazon Athena with JDBC. For code samples using the Amazon Web Services SDK for Java, see <a href=""https://docs.aws.amazon.com/athena/latest/ug/code-samples.html"">Examples and Code Samples in the <i>Amazon Athena User Guide</i>.",cloud,https://api.apis.guru/v2/cache/logo/https_twitter.com_awscloud_profile_image.png,https_twitter.com_awscloud_profile_image.png,,https://raw.githubusercontent.com/aws/aws-sdk-js/master/apis/athena-2017-05-18.normal.json,https://api.apis.guru/v2/specs/amazonaws.com/athena/2017-05-18/openapi.yaml,https://api.apis.guru/v2/specs/amazonaws.com/athena/2017-05-18/openapi.yaml,345318,/amazonaws.com/athena/2017-05-18/openapi.json
345173,adyen.com:CheckoutService,Adyen Checkout API,"Adyen Checkout API provides a simple and flexible way to initiate and authorise online payments. You can use the same integration for payments made with cards (including 3D Secure), mobile wallets, and local payment methods (for example, iDEAL and Sofort).This API reference provides information on available endpoints and how to interact with them. To learn more about the API, visit [Checkout documentation](https://docs.adyen.com/online-payments).## AuthenticationEach request to the Checkout API must be signed with an API key. For this, obtain an API Key from your Customer Area, as described in [How to get the API key](https://docs.adyen.com/development-resources/api-credentials#generate-api-key). Then set this key to the `X-API-Key` header value, for example:```curl-H ""Content-Type: application/json"" \-H ""X-API-Key: Your_Checkout_API_key"" \...```Note that when going live, you need to generate a new API Key to access the [live endpoints](https://docs.adyen.com/development-resources/live-endpoints).## VersioningCheckout API supports versioning of its endpoints through a version suffix in the endpoint URL. This suffix has the following format: ""vXX"", where XX is the version number.For example:```https://checkout-test.adyen.com/v68/payments```",payment,https://api.apis.guru/v2/cache/logo/https_adyen.com_.resources_adyen-website_themes_images_apple-icon-180x180.png,https_adyen.com_.resources_adyen-website_themes_images_apple-icon-180x180.png,openapi,https://raw.githubusercontent.com/Adyen/adyen-openapi/master/json/CheckoutService-v68.json,https://api.apis.guru/v2/specs/adyen.com/CheckoutService/68/openapi.yaml,https://api.apis.guru/v2/specs/adyen.com/CheckoutService/68/openapi.yaml,345319,/adyen.com/CheckoutService/68/openapi.json
345174,adyen.com:NotificationConfigurationService,Adyen for Platforms: Notification Configuration API,"The Notification Configuration API provides endpoints for setting up and testing notifications that inform you of events on your platform, for example when a KYC check or a payout has been completed.For more information, refer to our [documentation](https://docs.adyen.com/platforms/notifications).## AuthenticationTo connect to the Notification Configuration API, you must use basic authentication credentials of your web service user. If you don't have one, contact our [Adyen Support Team](https://support.adyen.com/hc/en-us/requests/new). Then use its credentials to authenticate your request, for example:```curl-U ""ws@MarketPlace.YourMarketPlace"":""YourWsPassword"" \-H ""Content-Type: application/json"" \...```Note that when going live, you need to generate new web service user credentials to access the [live endpoints](https://docs.adyen.com/development-resources/live-endpoints).## VersioningThe Notification Configuration API supports versioning of its endpoints through a version suffix in the endpoint URL. This suffix has the following format: ""vXX"", where XX is the version number.For example:```https://cal-test.adyen.com/cal/services/Notification/v6/createNotificationConfiguration```",payment,https://api.apis.guru/v2/cache/logo/https_twitter.com_Adyen_profile_image.jpeg,https_twitter.com_Adyen_profile_image.jpeg,openapi,https://raw.githubusercontent.com/Adyen/adyen-openapi/master/json/NotificationConfigurationService-v6.json,https://api.apis.guru/v2/specs/adyen.com/NotificationConfigurationService/6/openapi.yaml,https://api.apis.guru/v2/specs/adyen.com/NotificationConfigurationService/6/openapi.yaml,345320,/adyen.com/NotificationConfigurationService/6/openapi.json
